user_id	f	p	n
NxjdHEQRVw1Z3a0BVXyY5Q	2	1	1
NyEosleB3kHpmwoaZ78iUg	8	3	1
vN25DTdMDr718zMCAgJvQQ	8	9	6
Nz6Qv5ZCkFsSWW0OMNhAMQ	7	13	14
N_CCzz157-SOmICfqTQXKw	3	1	0
O-IkaK9SsDIWGbWVQpHq6w	6	0	2
vnpS8VAAkyVdhzCj-CPYOQ	3	0	1
qa05pUVNapADHZXpHMPMeA	27	70	10
Rdf9_9TWaDw-YY9SiipFbQ	18	13	2
Vn_XO4CfIVVtbCk8PBSxmg	3	7	5
rE-2ltK7-44qs0imEsSBvw	3	2	0
qaqP9qx0Pe22vPXriPyT-Q	4	6	2
o0kIVqSyB8gLtAXts_MM3g	43	4	2
QHdHXy73PHc-XDGP7vvQlg	19	11	13
qi-X4Myi4XMMYqAcTIwY6g	5	4	3
qb3lltSzKhTSL2jbc9HqyQ	13	20	3
reJ8x_Z5o7zlTWckM71EgQ	3	6	3
QbMJhsqG1zWlzoOBPFwDnQ	2	4	1
QiI73966zZ0H6-ojFdbcOw	6	17	3
rFESBu6i2hHmgQWYMTsHUw	23	3	1
qIxSlf3enB4ueVLvqmEDKA	5	2	1
qbzVVyk9w84pG5mfYU6fng	24	6	6
qJKqyMjzbQdWtN5ypGjjpA	12	3	0
RgqPVxD2pWxPFG4VyXEylA	23	3	1
QKfw33YwhPOdBqrJ3ZzRgw	3	0	1
voZ037n5dYitK9_R5oB0bw	4	16	3
vpJpE5E0MAjrqL6PAW2Ijg	2	3	0
QCMWsLL8mT6CGrXso06IrA	3	1	0
vQ5t7d42aLKXDdPQ0i7AdA	2	2	3
VriJs4mjwAlPkNcP4gvjZA	7	2	3
qlBipIXCOkNERf0IOd-gGQ	4	4	7
qDr5sH0huEO0CW8DwAf7NA	4	2	2
qeMlh4-TQUTEurD_Zd-ZUA	1	0	1
VS5MNNEtLnv15uiLYvZjUA	6	1	0
qMBFQh1w-WWCEP4mPMXC6w	3	2	1
Qf-UVD_myX6G502BayMuhQ	11	3	1
qM_KV5Zkdor1x21vCJgF5Q	6	7	1
Qo_0XgIean_3Egoh7twKdg	6	2	1
PoQOIZc2q5nud7uVz_jdjw	47	39	9
PpoczSygqucryIu-sZXA9Q	8	2	0
PQLByXf1LbXjXWQE-wMwIQ	3	3	0
prcAxzVRFimdpytNxVWPXw	2	1	0
qPoQrw0SRn6C_4vqJGSlvQ	8	6	1
VsSPcHeQBoY4J1uf9znDOQ	26	21	4
QqhpQwLz8tMmKZH9tWNE6Q	10	6	5
RHLKZQWKlfraZcFNjJYxpQ	10	20	6
RhySFx14i7WQ74lVyYOnbA	2	2	0
RILKYMW6axP8zShkxAZUrw	2	1	3
qQt2TpVDRHo0l-lRib9j2g	4	2	1
QRemXRcWGJ9f82D20TWrPA	4	1	1
rjJJ8QQg-eqb7mgMxArgBA	7	0	1
QS1IO7rR5RS_wOguDmsCBg	4	2	0
rKw7tPbUzqX5ExTEkrnG7w	2	0	1
qTGcaRka4-iTWHFi1_cL3Q	4	1	1
QuCcW4IXO3SZ5Ljn3LtlEQ	8	3	0
qvGt5rJX1TbedkyZ_2JoJQ	2	2	3
Qvv348vRIKJKsnawfsfhBQ	1	4	1
qfKtIq30I6wzbokZ4IZ7VQ	11	44	8
qWCadscFwvg-6VSSpwBJUg	15	9	0
qGmAt5JtNlalYSfjba4Zug	2	2	1
VtMiUqswOapKPTXf1FIE7g	31	33	5
qhaVQb48m-1K68oEzvv-6Q	15	4	0
qXipc0QbsVoVMmtH326Dxw	3	3	4
qX_GHjy-TT3Ds2_qE7XMNQ	7	1	1
QHWGKJlwpchGsEURbbSDKw	5	8	2
qYOtHoVCMkdmh73wvUohIA	12	4	1
UoBfwbXaixelZBghbJ2cSg	55	53	26
qZAsdTEf8c04pQQaEjsLrA	2	2	2
UoUpLAiIydqgwfv4r3gfgg	2	3	1
upPvI17NsBDrkvrlpKTSqw	4	1	2
qzTl_FO8ogp5Aik8gML6Eg	0	2	0
qiD7GHidIC89qGaiUTy9Og	5	8	2
UQAd6d4zn2hAmV8MgoyT-w	5	4	0
QIuTTeAl1WDcCWFctY4I2A	7	1	1
q_j-LiNN2Wkw6htwb2eIPg	5	10	0
sALB8-F04S9VcZMF_GkGUA	113	127	31
QjJ8plKCPQuWkZBM36_mzQ	24	4	1
Qk83VL3_mdQM3iLaW3YIUA	7	4	2
ql8ziv1DiolOQqXptZXzTg	2	0	1
Qm0LbGvRTxUlcfwW5NAF-g	2	5	3
QmL4iPF1RBU4xlgelALNIg	0	2	1
r00dx3XoywJlAahJKaXFVA	4	11	1
vU1bHO3IjqLnf3_9Igeluw	5	43	8
vuQ9qySafoEELVFpkzeKNw	4	0	1
QnMPMD8Nh3ErZGfMRGAeYg	8	15	4
vVJcNOLtpuTH1DSq_KJxLw	3	9	1
qoSGRs0YGMigSrj1IiMeCQ	2	1	0
QPkt7HqJRyy17MiKKu-NDw	6	2	1
vWkT20IiN3vQM8pPxv5T8A	3	1	1
qQc-VXYdzxjiT3ppGo5KWQ	5	0	2
vxFnQwDB25x680rUndmiCQ	3	5	0
qqrEek9jLUAic4_aVMiX2g	4	3	0
o1HQEND6cg-4SK0Z1ASBMQ	66	24	11
qr2iNColIfqrB_sO6nOceg	9	3	1
Vxxaxrsnw_xLMzCl0T1N0Q	4	3	1
QrsRUR5NkgUbLNIgagAqLw	2	0	3
vyhbpmK0JynLgaA8ZaNpsw	5	3	1
VYUB2taOFR8rQs-6mVBaAQ	13	2	0
qt2NFSxxcexCDV-09Ctp8g	6	2	1
vZizI0JwD3MGSsbcwMzuEQ	1	0	1
QUbkaSQAmklU6ipggg8etg	2	0	1
V_89BrDZPsmDjmBlZshjXQ	3	2	0
W-VlJfTsCTBjknjIoTgUqw	9	2	0
O33--Qt6KMq4XoBcvgCSxg	2	8	2
R0rJRdM4y8imYnaXYzNlpA	25	6	8
PShy2RYNadDUhJf4ErOJ7w	64	117	31
W17T9sYtBD3vDCc_0xf77w	4	3	2
w28fOrESpaWvJJ5-YdQzHQ	7	1	0
w2ZafhCGMpLcEvf9vnfVBQ	3	0	1
pt4qyGxxHB9uVodhWsskVQ	3	0	1
uQlQmBcl4tOsnmX6cKjjpQ	3	20	4
Qux97E9TsdwM2a8_ikoc8g	3	11	6
O4AFqy0d3v2LlJ31Z0khiA	16	25	2
W4WdLpvW3hE7_qLRmlAjRQ	3	3	4
ur28mgNxPppncG12upPVQg	3	4	0
W5xSRFXt1MwTOO5fvpOZfQ	4	0	1
pt_M3Cmr0H0l_g8xsoPDLg	3	2	0
o5SUBkECOfFrkvBpqDxLtw	3	0	1
W7vhrL6TSuSD7oDWIMwmnw	2	2	0
O6thIDr38Ys9N_C2x13BlA	5	2	1
puHrHBqucuAzRfu7OtEQfA	3	5	0
w8pZYayZQY5PmywZQ83KRw	33	2	0
QVrTqrLm3MC2QtENKbdanA	3	4	1
QW6OEz5c6SfzAyGsG5OukA	14	2	0
usA9yAsZelXbrOg0a-3deg	1	4	1
SBbftLzfYYKItOMFwOTIJg	36	33	8
qX-FHjtHy1w0TKpyPQcbBg	3	0	1
R1ZoIgMxusX4kvDiHHzisw	8	8	5
qxrwOv6pQ6rpP-zwshtEgA	6	7	3
qykAesLqwLAcmFKkSvcvqw	4	1	1
R3Lc6yzqgmoZhZzdriPNZQ	3	3	1
qZ1yfrQBm4YPjOthDdxVwg	2	2	1
R6hYAk3cwmTzlLtdjDND9Q	6	3	1
SbzANP6hRVwDU5pbtz5ANw	27	3	0
qzPuRA7YdZGPQJmgkN6hMw	1	5	0
SDL5dm4xJcVz3sXAWtiLsQ	9	2	4
r7D0pHMJC_tsh3lsF-q_SQ	3	4	0
Q_DR7wM5fZ4E245_A3M_cQ	4	4	1
R8UE-DAQ5RDXeelBwaBvZA	2	0	4
R-yMSgBh8lvUZw38-VmGJg	4	1	2
W9ZG5q-QIblXYeHgaPS5Uw	24	32	13
WAr2NbFSv12RyWf2OnG31A	3	0	1
rAfSkkMbNA01tVkWNyslbQ	10	2	4
wBR79W688GHHVsZWF3dBqw	4	6	3
R0KPnPBC7bimj2uyLXYeDg	7	21	2
wcfBYyiS-P4KbJEDlAS0IQ	5	5	1
WcwNPnHGq1ZcdKJX6xf7Bg	3	2	2
wDmIa7MjZj5IyJVSKlkKag	11	6	2
wefUP2cUl500VnrzMhsh3g	2	1	0
R15def-wYLFRwZ_Tgou8Qg	34	11	1
r328wNf16VgWWkgVyB4LgA	16	0	1
R4OzUDnUuhKwEygyQtgqLw	5	0	1
R5vo1v2seux8SP7ploKglg	4	1	1
WeX6UjZSTeMfFBQGDfu1jw	61	4	2
RAWy3YCE-jwfyuGvwzUaqQ	14	32	7
RbQJc62rj8OtETY6kUN51w	5	0	1
rC3mIIpfs9zeXnC7B5nsnA	14	1	0
rCWqBf1jaeEWa0UpFmIogQ	4	1	2
rDuT2ynBcqevXGHmKO0ROQ	5	1	1
sEWeeq41k4ohBz4jS_iGRw	571	47	14
SFVHEZKUgiryoK044cXYAQ	3	1	1
sGORcoGFodXFgfgZvxiscA	3	0	1
ShQZSh_0Be48sy-JQOb5dg	2	6	2
wfvmwhhadHfpM9UoTV0OMA	4	37	7
sIe6iAAdRZCSMS63rJztzg	0	1	0
o8J-ergbGYjrUy85I_rxzw	4	62	16
ReaO1zN3BuRqRX07fg88kg	34	20	3
R7-OHW_M_V4lYGbIT2hetQ	36	11	2
WgPGywJp0pKS-ncbvm4M8A	4	7	0
r8H5D21SlxDEQo9Pn4FK8A	0	1	1
R9ukKDR30eDMtXzZgJhn4w	12	0	1
rF7PJO_wur7GMr7rIR7ntw	33	2	1
Sj8tXtdmAXt5SCkjzlGDsw	3	9	1
Wgvq9BZwHLGY4jBqvJa8_g	2	8	0
o9SscENMf5_P5yevyqL1QQ	11	5	1
SJUl1lkILRSk5mzSnq_d4A	8	10	0
WHjMr9qABBcf-bCCWozzFQ	22	4	2
OajB9jgVu4e6YNURVA3gfQ	1	2	3
obK0ryh9K3t0PsuudouVQw	0	2	0
skqAt1c3xDP8p1YcR7MOlA	11	2	2
WI4DyaHOz9SMhngG83QbNA	2	16	8
sLo2w98hHfyc2VRyiQEy0w	2	5	2
RlAAn9opjQww-rLW_HSXOw	36	50	14
wIxUoMN1-71IuWydc_cY_w	6	2	0
OC7uIqAI6K6FhKNR4zHutA	3	12	2
rAQG7AU26ggJfFWTHdN83w	6	26	2
OCsrk-5wLPhFMMGZUQasrA	6	7	3
SmdbBrqaTxWEWuEQrXWOdQ	5	9	1
RbL3ZH5KrM4pubrOpWDViA	2	4	1
snaEVj5jzVGMp0Aej5tA0w	2	1	1
Rc13scyGPZxfBhNAg7bGJA	5	1	1
RLrzO8HyZ5EwDj2NZVGuzA	21	5	3
SnRUw0J62rwt1vST4S4fAA	3	1	0
RcUKBAlSUSdfUd6AXJtIKQ	10	4	0
odJIJ8iitdjEQoi1Y6ppug	4	4	4
rDqHNZgcYqWA2Vplq09hxA	14	3	2
sOoSBKVFj1S7w4FKjKUCEQ	12	5	1
RmCYchKlfza2lzs2DNX_hA	14	1	4
sp8bUg7COC_PYIZel83koQ	5	2	1
ODW4e78LfvY5Ch4s1kzzjw	35	10	3
WJhG3YGrc72Lncv0ACNbwQ	6	10	1
WkAjBsgqqDDgTZxGzjGgkA	12	1	0
spqH6XqAKMuFJmz_rqMHQw	11	2	0
wLDpJH4N5lz0YzP0w7eH6Q	3	2	1
WM6Fq5MUeeB0IM11ZEWI9Q	11	1	3
rMmsDx0VB2onSrAj3qnI5Q	15	16	2
wNMmhSIkUGAWSXto-bF-Zg	1	1	0
UsULgP4bKA8RMzs8dQzcsA	159	75	24
woDtrrybSeonVmMJekNNEA	6	0	1
utf7GMld3fo4MSkaSMQuVg	1	3	0
sQCrEqtcEJBUDx_1hS0YXQ	49	6	3
Wpa3MaraN9XKgKM0_TS0Bw	5	1	2
Wptd5AawmoAqsd9M5oMBFg	17	7	1
wqKcjSx8OFNYuk098gpAeQ	7	2	1
sQtKdlC52pKSmJScX-rZPw	3	6	5
wrBh9F4DtSYbAkwApov6zg	4	1	0
srMlpNPmINV47qxiYjtWEg	2	10	3
OeuvTvEB6DpeWZ96BqtWFw	15	6	1
RnbQiRQIlp2AIxRCM0gPRw	28	14	11
uTyIIbOvXH_XZw7OEiTiNg	5	22	2
OfjTVoAlg7GZKr-I6hL-tw	3	1	1
ofY7q5rk449eHu5oGdCtRQ	1	2	0
UUUa3QKthaYPrfkE2aQujQ	4	8	0
RE1US16mPJELxgrW7UTnXw	21	10	2
UVUy1DugdQGGdSHTiOJP0A	2	0	2
Pv7DGHzZ-uqIUdOsqPpsVg	34	92	15
uWdf1u0DYu2mqu7gYpputQ	18	6	1
UX7_Po5p4TAs7tXo9k4uPw	3	1	1
uYormgLKaqm1Pz6M7XzjDw	5	2	0
re_fHPBVi8wFO77l5GKyZA	2	6	1
SscF2gvZFSPE9D-ijmq2VQ	9	9	4
WRsNHFBaDZDVW9Qt0Vn1WQ	20	19	4
st1-n8cE2zmAZFBZXdOTLw	6	2	1
oGR0GPIbYOitJaa-VsvaFQ	9	22	1
StV0GklOU-zGAT4t0NqThA	6	4	0
WsC2o89-0NAb3cM8Dz1Jng	9	1	1
wT7ygXgclm0V2pK2I4IWMg	2	1	1
OhvxoNc9eMN1TGq9QyMIOw	5	4	2
RFo1ZzWJ2yUxAdL1dUl9uQ	3	12	1
sUNkXg8-KFtCMQDV6zRzQg	2	8	1
Rg4gzsz3w00vRlIOXcGUIA	67	55	17
rh8Ge23jaEwaCqVDPPpFVw	1	1	1
oifsGu49PdTbPmuTL8oI2g	10	7	1
rgucz1a4A2M1W1f9Ds1SZg	2	4	1
SvjQWAB1r791mGyaVTDvQA	3	9	0
Rhvg2KTCLlTISXv8-BRcig	4	6	1
RHtlnFxkXMOhruwJufnOqg	2	4	0
sWh4Tjwa8ch_rziHtTN9LA	7	2	1
SWrWozY26WWhz1C2D-eu7A	5	0	1
uzeuP7sGm7Ez8TSIVtI9rw	8	16	2
sxJh-Kxt_QYGJcdclF7uKw	3	2	1
Ri6Z60op0G-yRLyLil-k0A	12	7	2
rIpOpzVNEBNZrRFu4n_JvQ	3	1	0
riDw3AC-vZCPOpTlX_jdAw	3	3	2
RiS6XcRzSBnoEbfIDKiY_w	3	2	0
PvSCAjggo_Kvzs2bZXUUFQ	2	3	11
OjdKNGWyuNDEJJwNs1TN0A	5	6	1
rkbHL6VX43TAxFp0YfVh0g	3	1	1
Pwj_GYtLY4GIDb3FSthj6A	2	2	1
okBslbVfehUhmQTuUgUr4A	5	2	0
pX6-0lhdV6dN_VS20yi0Zw	1	5	0
RKZj2VM9ivAtu9USb-KrBg	0	1	1
RjZC6AaAcBttmdmvJBAKsg	3	3	1
uzTmh1jCveKLvUjcfN-PQA	29	9	1
PXUOe_daj7NLFcaa4i85cA	8	1	1
oL-K-6_dI0U1lBXGw4NG4g	3	4	1
u_kYcSzhChLNSHTYkYAaSg	18	4	0
RkYXaUiSWLJA6pkBlByyng	5	2	2
PYP1NhV2mbk3YIMMmRIeQw	12	2	0
RlkX7bgqg_q8aSOCVtNcJw	5	5	4
v-QA7zDJ6Y07LoW5M9BjRw	3	4	2
v1mDGpM1WSJTyJDi0UJv8A	3	1	0
om9AWhLBaOl3cgexs7bWpg	2	1	3
RLes6KEZ9rwBC-n5_nlfjw	5	1	0
OmJ8nW47ivBvdFm4z61cSA	12	1	0
PzA7NmBwGj1bJ1JdK4zQmg	2	2	0
P_77UzRybw5mt4K10xnR1A	13	1	1
V3PbvIL3ZSBsh9cRtUK8tQ	7	5	2
RLuIzwb0DSTZbUC_UFD1SQ	7	4	3
q-oO6GYPgxPLV7hPytE6Lw	1	2	0
sXWvDlMQspjJ1zzr3cEM7Q	13	25	5
q0ojWfF55h5Zl_dUSPK2Rw	25	3	2
q1sxAHaa7gDTDeAUBKmxlQ	1	0	1
sYHmuoVD_FDQLHdECNEvfg	1	2	1
SYuMf5IouF2263fiZJTs8g	2	2	2
S_8fMBqH-W4uM6arrlT72g	3	1	0
T-maPZJUOpwG9skIvYFxAQ	5	2	0
rMkQzwPkMVUnDzsvLJ3h8g	10	35	3
Q43j4rd_K0YEjGAb7qB8MA	32	11	6
RM_B1Prg1EtfVdt_QxJsaw	2	4	3
V5NyIxpwkfBoyogTkyEAHQ	8	26	4
onCVo3jNuKsSk8HcpDE1sQ	29	29	5
V6iD-aWCRo4VJHb8jJ7mGg	3	4	2
wttePGxhTumTTUinL5tlTg	95	54	8
v7IXfb8qEOY24spMC9gDFw	13	2	2
ONsctmp-cReNADFYFlpdpA	6	5	0
WUyljiflWc2i8K0ZsL_Nyw	12	10	0
ooRz2qWKJcvwmyFTOdEmlw	6	2	0
T235WG-KMNfYJAVZNQPpmw	11	16	10
oPJJXwZFVMXWG8awXRC0Pg	2	6	2
OqisxqKDGaZwEvLm1OG4dg	9	3	1
oR6sCMU0RlKI56XwbU9uaQ	2	1	1
Or_R6WkNFglDjeFYQhwFcA	8	0	1
t34Sapebf16MbcS9BaPLrA	2	5	2
oSvSd2jABPxX9QIUb0fdzw	4	1	0
T4EFAOGG3uWig1vhzSJagQ	9	1	0
ouIz-FCbbcPRDPrVqw5FKQ	4	0	1
t68X_4pKO0RkKRRPFj4Qww	16	2	0
rO3WEI9L-_deUR9-JHuNQw	36	58	40
OvGZ-7ZTRJd6DYkgGrGABA	4	1	1
v8prSSKtN8-avfAUO0ZYkQ	4	10	4
OWFSay8yjb-Y4STbCb5H2A	4	0	1
rOpHWQXgXSnAT99-QE0QoA	4	3	0
VA7_Zc2hW1QBLUuNoiXaXw	4	4	0
RpC1jwOttGJcM5TIgscMTQ	4	1	0
rQccv5bUT-TqSuZ_a0Mbjw	5	1	0
oX-mDNESk0GegXtS_xe4lw	3	3	0
vatvtZ8rasqrJyqdaVllDA	6	2	0
Vb4no94tyupRKb1IpZo0qA	6	0	1
Q5dlLCEni_my05az9wIptg	20	23	9
vC6uv8BpC1kVIYOpnyYuEg	4	2	1
RQPoWOz6wWXWZ22bzHojeA	7	5	0
VcR8S1dRbLjRCNQ9hZKUAw	2	1	0
rR7Dm95Iwxc1xc07DZSl1g	5	1	0
rS461uHDYElm3gmbrgi8VQ	3	2	0
OxPJqrIpixmPlxyEyOwKzg	1	4	4
rSOJ-QvrtXuAtl1orZcsLQ	8	2	2
rtCKnl9WbJPS6vy0wK6X1g	3	3	2
rtTcyVKbcuX2eHsZQyn-vg	2	0	1
rUx7jTq0bLt224gN-5f03A	2	1	0
RNoMJJwCVz8AAR-usCvYUg	3	11	13
t79B56n8IeVrMNmM4QU2Ow	4	2	1
rVQV71dtr2H4oQHCrZ1EJA	1	1	3
Q6D3W-1jaZhui6yiHSl4Cw	4	11	1
vDIs0RJ3r7OS9bOAxeylFw	11	10	5
rXNARbys0VbFrD2KB8QdUQ	3	1	0
oYx-2gVbOv6sK1QlfYSHcw	5	18	2
ROJcbbrouHsaHlMW_8hN-A	12	4	1
OzkcCHey4yWtzwXionB03g	3	1	1
O_hs-nX2RlAJbg4M6kawrQ	8	1	1
t91VkH3N8zA7PwB_nZ3cyA	6	1	1
P0bvZmVGbeU80fwjpfIEdA	2	1	0
q7HIOeg2ZxgxcHoT0ePOiw	2	8	2
Q8vWuz9FS0zm3KzdsyNMTQ	3	2	0
q9vfrTRapGuQzsNeGYoroQ	3	3	0
VeV02NK_4RQm_f-qNxmyPg	26	12	1
VfKmt0UF0r9gmZZkRzklTQ	2	0	1
P1fXuGmbdTz_jfEZLbWYcA	13	17	3
TA0ODdk0Qr3ONAp_aAsfWw	6	9	3
p3O_MBpAYACmfbrRKxIQwA	3	0	1
VG5pkEc6FXdwpP8dyY1oUQ	6	3	1
p4ecrvnEupOzFDizTJ1ZgA	1	0	1
tBkw6sNWbxAYRrGIGsGLKA	3	3	0
VgQFik9bxN-prw4zUt_oAQ	2	1	1
vhFXoj-2KYsylMEQMYtVhA	2	0	1
tbyNTuuU0544uhuSG_oAYg	2	0	1
p5XzmzdYuIiYwk7bPtDCdA	3	1	0
rylKeW9X7_RzMTbsisN58g	102	16	4
tDD9jKSahgku1MQYJ5E7xw	80	2	4
TDZMUyXPiOk2U9RmxQZujQ	4	2	0
vIBrfx6z6wvUFN5IJDLNyg	3	15	4
TeISGh_FbPggps4_5s_pRg	37	1	2
tf-OyIJ87Hm8I7zF5CU26A	10	7	2
p7CS-HdINxXUVxn9Ss09VA	20	9	4
Vjr2Zpy1rWcKSexYQkijJg	2	10	4
VkeqB1CaY_EDkb8sPKvQAQ	4	1	0
tg5zCm3dlMDM_mwOfN1Rqw	19	7	4
vL9LEngoOjuZ3lqU1mh8zA	2	1	2
rouEJREISaR5k6TDeDnN-w	4	13	5
VLS54y-C_M1yYkoSfmhRSA	7	1	1
rpJXWxl83G-b3yQ3u9rCTQ	2	4	0
rQgTVA3H1KbRYkJImIqf0g	2	1	1
TgK1c5-IODkA3Y4KIHW8aw	5	5	4
Th2onuMVcgagjyaIWAf1jQ	14	1	0
VMKhjcUyFCI2vgGTooF7-Q	4	4	0
rqvYHXH1hH3Gqvgnn7HPqw	4	2	1
wVSGZN8d3ao4ad97kEDzYg	58	39	26
VnOtsJ2514YIAd0fM2O8oQ	3	22	3
vnZLjkzLTZPNZHYWaDNwsQ	22	1	1
voWIsAwcXOaPoMWmNnOLiw	1	2	0
vpJkxmh8tWHVZSCyKmDvHQ	5	0	1
p8wp_2ecg7-Ns1uf-q6npg	8	21	2
VpXWcSw6oXTkg-W69Uhk4w	12	3	1
wwR80CMM7GA1toIVi8Ox4g	2	7	4
PahwPVfd6BkDyO8KCFEoWw	5	9	6
WXZKhxCKPxoPH6i_jHoygA	2	2	1
Vr-ARZP1dA2iXw91nvBmjQ	13	5	2
wyOh_ZfTIZGczMiYqjIRUQ	5	4	0
vS3wU1sjG9gyG7bTMyXFCg	9	12	6
PB5f_4Ojjv6Nf-iGg6JN3Q	10	6	2
wZofKKoECBLrsBCCss56lg	7	11	3
PC1gZs5Ns5Wd76CL1MMsmQ	9	1	1
W_HP7bsjtt2-iaiRJz60bQ	2	2	1
rRiBDH2U_IlydXTh2a81Rg	20	19	6
X-swq_WgS-cn1MBvXWg1uA	12	0	1
pckURfenXFbqZ2oz1aRF5A	4	4	1
x0todUuqtIRFFJMONKKsAw	1	1	0
X2JUs5elaFcx6HsleCobWw	6	2	0
THr8peJ3dxCXVgPlKjagHA	40	21	5
PD8feAq-y3amrN59mZ5nkg	13	2	2
pDwlQcmCddEEIdYg2aFlSQ	10	3	2
vsqIPybXMmMrUT6gpmwsug	16	11	1
pegH62cumv3lveF0aLNHIA	1	0	1
x5GKKtsabCnduEeDcHNvbg	4	4	2
PE_MNLdTrOZWfbz0BOyfQQ	11	0	1
vTinG2CDMZD2P46Bn4XJvg	11	1	1
X5yrqZ7dozeV8KkN9FYqBg	10	3	0
X7aZqb1tjXhrJJjr12xY8g	28	3	0
X8MHoSfwQnthiUG_fxrUIA	2	1	0
rSBYu1pV5AF4WGJUWIdjnQ	10	20	3
RyzzI97Vq4IelbSp5wwGtg	16	46	7
RzLxA6ljK4khGYSDhvToQw	5	1	0
qABKRj1ggJmtvrL9FMFtuA	34	90	15
s05KzpJ1ekwaid6jrz7png	1	0	1
xag3XRJrgpoNEM56QA77UQ	2	1	2
s1rhaQRFW_xEAA8OMNfukQ	5	1	1
RswG0M1FeFqkj9fXLhzbAQ	3	4	0
xbhBzJkXacOyY2PVYVbymg	6	1	2
rtlTG8IH46Tbyxsr0AXzqw	1	4	2
PfioIfEtUoSnTBOqsx65dw	18	6	11
QAtL9roCZeqQlLDB-Ara7g	15	16	14
S3Q7eVyxhRuecFfyN2fN5g	4	7	1
RU8NsWNhI6R5OlDLR-SKOA	18	3	1
rVKYIiZ964D7Nf1iFqR78Q	1	1	0
pg9taCd4OP_okpyAiqXBLA	2	3	0
s5XBIeR6g12dSJGak6-B7g	3	3	0
TI88k_ezEWaj_XZSiuBNGA	9	4	11
RwCkEF_1WwBGJlLkbT-GvA	8	2	1
S6qiYtfn75-4ils3xteRjg	16	1	2
Rxe-aZSj8YnMUjlJe9O8Vw	9	2	5
rYjFJvBZLdJ1yd3R7RHp6w	7	0	1
TitVRXLQLoA_UOOLDXIiwQ	12	4	0
XcGDpRGNxwKhSXFjtNItmg	17	4	2
vTvxsif_dlYJOtFxS-t2RQ	10	8	1
s7Ry0jKnpEIqpseRQWJhzg	10	3	3
sA4HoN9vPEDEsAb4Tuj8Jw	5	1	2
VUoU7htjXL-Q18rbq5liKQ	8	2	0
SAS_b3WSUUhcDmXuRKT_FQ	4	0	2
SbRtjuJTnOsct0pqBGtc7Q	4	2	1
Xd4bWdBZQRcaEThtiGFl_w	2	17	2
XdJCpK1RzKJxoc5Tmjc_7g	3	0	1
XeEmCJa55BnwTLFJBm2JGQ	10	1	1
XfERQqqzQQP5bGCLVOGSyA	1	1	0
vVhHSRQMBD3I08cpqBDCWA	7	9	5
SCnjME3Mj9iPIM9S2wrloQ	2	3	3
SDd6PUo25h4mObS6UyM3Ag	4	1	0
VWiNT7vv2fOEQG93WYnJGQ	3	1	1
xFybZXn7KDhT91bCBRKFsQ	5	4	1
xgXSNE1muDseHHIR3zZaUg	7	1	1
Vx0dDvBvRYXcn5dgnpzvUw	4	2	1
rLtl8ZkDX5vH5nAx9C3q5Q	46	148	19
xIeIWlrSMjJIHSYMSlScBA	2	5	1
vxUrKwxsGn3WwTsgkZJ-UA	2	2	1
SEDJTWEzMdqp7UsS1W3KXw	4	5	7
xIYOzGZ66FBa5cJdbYBkRg	2	1	1
vyH59ZrEcxz6J2zfePjCvg	4	3	1
xJxhRZ8WGPGkLtv5OD6TyA	3	2	2
rMEHK_5v5M5921yrLxLjEQ	8	4	2
vyQViNcbL0JgendBgDG7gA	9	1	2
xKQrWfJ8p5447iLDMEVKGw	2	1	0
SfjKD2w2I1l7KK-g0shk-w	2	1	1
Sg52QRFKm5c_0cQG5tIf9w	4	3	2
xLIVzxU1W5BmMAPDxKM-Jw	1	2	1
SHEdUB_ws9Jnr42pPpfTLQ	2	1	0
tJqUqHnwcSe2BCIPDrC3Fg	7	25	3
vZAmSc6HI2e4Pifhj4dgtQ	1	5	0
si6Lhj6yhNUW16mqpEp-iQ	2	1	0
sJ0BigOzvpizvPaX5-k-2Q	3	2	1
TKbJnuZxALwN9s8FAhZDjg	4	1	1
v_33a6APFkvQ182-BUFD2g	1	1	0
XM6M-WWbCAeLy83jrABkcA	5	5	2
SJM80oHXDrYI9gmAMwF0rg	17	3	0
pgWFqsnLh4-yKc0-aVzzlg	40	26	9
xn--gaYs6usJMOtfJ3Kmjw	4	1	0
w-Ube5Bopx37803mtkMHJA	35	5	2
w144454DsuYCJCvO_iaXAw	3	1	2
xO1r-ZQ34rvw2hnbc0a4KQ	4	3	1
pHhk_1pg-76RMEyFdhA5Qw	13	5	3
tKZNckkPQjpLiBR6pxuuYw	7	3	5
TlVapUorkzfMmtrM2OqZUA	6	3	1
SKkvXrkPKEANoxNiBzfCtg	3	8	6
w2-LYY74W16RXCUYJa86MQ	4	4	1
XOyIlaE0fVmba8HG496o8A	7	4	2
TMFW5in08iZTXN1Q93q07A	4	2	1
Tnk_DCoX5i2NcsuYWBJImQ	17	1	1
pHq0HDCgeWiX0UJnQWvSwA	8	6	5
tog0YpNTfEkc6HLcvc3lGw	5	0	1
qBAaWZxyuFnSZU0NzFlNDw	6	22	8
TPaRgFBfHqzMuof-RlIgGw	62	1	2
xPpD96h2k7dC2tA_suEDdw	4	3	3
xqk_nzn6klvWBo3mCaj0Jw	13	6	2
w2oNsVCyHgEGqlmF7i6tOw	5	1	4
XR1w8iNtTkc-3KE3txNWQA	22	0	1
